hora pedido;mesa;accion;id;plato;precio;estado;hora cierre
2025-02-02 18:28:01;7;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-02 19:32:01
2025-02-02 18:28:01;7;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-02 19:32:01
2025-02-02 18:28:01;7;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-02 19:32:01
2025-02-02 18:28:01;7;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-02-02 19:32:01
2025-02-02 18:28:01;7;Agregar;19;Flan Casero;4000;cerrada;2025-02-02 19:32:01
2025-02-02 17:53:01;13;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;9;Ensalada César;10500;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;11;Limonada Natural;3500;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;11;Limonada Natural;3500;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;11;Limonada Natural;3500;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Agregar;19;Flan Casero;4000;cerrada;2025-02-02 19:15:01
2025-02-02 17:53:01;13;Quitar;6;Filete de Res al Grill;-12000;cerrada;2025-02-02 19:15:01
2025-02-02 17:18:01;16;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-02 18:30:01
2025-02-02 17:18:01;16;Agregar;9;Ensalada César;10500;cerrada;2025-02-02 18:30:01
2025-02-02 17:18:01;16;Agregar;9;Ensalada César;10500;cerrada;2025-02-02 18:30:01
2025-02-02 17:18:01;16;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-02 18:30:01
2025-02-02 17:18:01;16;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-02 18:30:01
2025-02-02 16:46:01;28;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-02 17:37:01
2025-02-02 16:46:01;28;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-02 17:37:01
2025-02-02 16:46:01;28;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-02 17:37:01
2025-02-02 16:46:01;28;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-02 17:37:01
2025-02-02 16:46:01;28;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-02 17:37:01
2025-02-02 16:46:01;28;Agregar;20;Helado Artesanal;4500;cerrada;2025-02-02 17:37:01
2025-02-02 16:16:01;4;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-02-02 17:12:01
2025-02-02 16:16:01;4;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-02 17:12:01
2025-02-02 16:16:01;4;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-02 17:12:01
2025-02-02 16:16:01;4;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-02 17:12:01
2025-02-02 16:16:01;4;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-02 17:12:01
2025-02-02 16:16:01;4;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-02 17:12:01
2025-02-02 16:16:01;4;Agregar;19;Flan Casero;4000;cerrada;2025-02-02 17:12:01
2025-02-01 23:14:01;6;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-02-01 23:31:01
2025-02-01 23:14:01;6;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 23:31:01
2025-02-01 22:40:01;6;Agregar;20;Helado Artesanal;4500;cerrada;2025-02-01 23:31:01
2025-02-01 22:09:01;27;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 23:09:01
2025-02-01 22:09:01;27;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 23:09:01
2025-02-01 22:09:01;27;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 23:09:01
2025-02-01 22:09:01;27;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 23:09:01
2025-02-01 22:09:01;27;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 23:09:01
2025-02-01 22:09:01;27;Agregar;19;Flan Casero;4000;cerrada;2025-02-01 23:09:01
2025-02-01 21:38:01;28;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 22:48:01
2025-02-01 21:38:01;28;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 22:48:01
2025-02-01 21:38:01;28;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 22:48:01
2025-02-01 21:38:01;28;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 22:48:01
2025-02-01 21:38:01;28;Quitar;14;Infusión de Hierbas;-2500;cerrada;2025-02-01 22:48:01
2025-02-01 21:03:01;13;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-02-01 21:48:01
2025-02-01 21:03:01;13;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:48:01
2025-02-01 20:42:01;3;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 21:54:01
2025-02-01 20:42:01;3;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-02-01 21:54:01
2025-02-01 20:56:01;1;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:27:01
2025-02-01 20:56:01;1;Quitar;13;Batido de Frutas;-3000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:27:01
2025-02-01 20:27:01;1;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 21:27:01
2025-02-01 20:07:01;11;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;20;Helado Artesanal;4500;cerrada;2025-02-01 21:14:01
2025-02-01 20:07:01;11;Agregar;19;Flan Casero;4000;cerrada;2025-02-01 21:14:01
2025-02-01 19:33:01;3;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 20:20:01
2025-02-01 19:33:01;3;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 20:20:01
2025-02-01 19:12:01;14;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-02-01 20:09:01
2025-02-01 19:12:01;14;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 20:09:01
2025-02-01 19:12:01;14;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 20:09:01
2025-02-01 19:12:01;14;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 20:09:01
2025-02-01 19:12:01;14;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 20:09:01
2025-02-01 19:12:01;14;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-02-01 20:09:01
2025-02-01 19:12:01;14;Agregar;19;Flan Casero;4000;cerrada;2025-02-01 20:09:01
2025-02-01 18:44:01;18;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 19:23:01
2025-02-01 18:44:01;18;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 19:23:01
2025-02-01 18:27:01;4;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 19:18:01
2025-02-01 18:27:01;4;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 19:18:01
2025-02-01 18:05:01;16;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 19:16:01
2025-02-01 18:05:01;16;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 19:16:01
2025-02-01 17:42:01;27;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 18:36:01
2025-02-01 17:42:01;27;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 18:36:01
2025-02-01 17:13:01;22;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;20;Helado Artesanal;4500;cerrada;2025-02-01 17:59:01
2025-02-01 17:13:01;22;Agregar;20;Helado Artesanal;4500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;7;Pasta Alfredo;10000;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;10;Pizza Margarita;10000;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;9;Ensalada César;10500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;11;Limonada Natural;3500;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;13;Batido de Frutas;3000;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;19;Flan Casero;4000;cerrada;2025-02-01 17:59:01
2025-02-01 16:48:01;20;Agregar;20;Helado Artesanal;4500;cerrada;2025-02-01 17:59:01
2025-02-01 16:26:01;28;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;1;Tacos de Pescado;7500;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;12;Mojito Clásico;4500;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-02-01 17:10:01
2025-02-01 16:26:01;28;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-02-01 17:10:01
2025-01-31 22:46:01;28;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;9;Ensalada César;10500;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;11;Limonada Natural;3500;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-31 23:48:01
2025-01-31 22:46:01;28;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 23:48:01
2025-01-31 22:15:01;29;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;19;Flan Casero;4000;cerrada;2025-01-31 22:57:01
2025-01-31 22:15:01;29;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;9;Ensalada César;10500;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 22:57:01
2025-01-31 21:55:01;16;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-31 22:57:01
